ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-00026385-v,0.12598869394884016,0.11519327950105573,opustiti se,Postati manje napet.,v
ENG30-00025654-v,0.14203203588440516,0.2969765004487286,"opustiti,relaksirati",Ućiniti da se neko oseti opuštenim.,v
ENG30-00146138-v,0.006558606241178211,0.03339567205710381,transformisati se,Pretrpeti transformaciju ili promenu pozicije ili akcije.,v
ENG30-00026153-v,0.10653743258033632,0.10570244601283907,napeti se,Postati napet ili napetiji.,v
ENG30-00025203-v,0.11980737949232889,0.00464867258887125,"napregnuti,napeti",Načiniti napetim.,v
ENG30-01340439-v,0.02239083290584709,0.002442231183129806,"učvrstiti,pričvrstiti,privezati,prikvačiti",Učiniti da bude čvrsto prikačeno.,v
ENG30-01344140-v,0.004722476784732699,0.14038191813662326,odvezati se,Postati nepovezan.,v
ENG30-01634424-v,0.004076442824024085,0.3748220569950522,"izmisliti,isfabrikovati,izlagati",Izmisliti nešto veštačko ili neistinito.,v
ENG30-00385501-n,0.002778307102495603,0.0747867082579674,razjedinjavanje,Završetak ili uništenje unije.,n
ENG30-00381680-n,0.003405712676550543,0.0021663532977358457,"unija,ujedinjenje,ujedinjavanje",Proces kojim se pravi ili postaje jedna jedinica.,n
ENG30-00931847-n,0.02036086612836918,0.01674197012083134,"aktualizacija,ostvarivanje",Ostvarivanje ili davanje privida stvarnosti nečemu.,n
ENG30-01934427-v,0.0021660132917258323,0.0024078889402243675,parkirati,Manipulisati vozilom unutar prostora za parking.,v
ENG30-02976603-a,0.0023102493801410162,0.0023073138513858282,"izgoreo,sagoreo",Proći proces gorenja.,a
ENG30-01996735-v,0.003554693104783624,0.0022413196583190853,"marširati,hoditi",Ići u procesiji.,v
ENG30-01931398-v,0.0034353129712583197,0.002123519047880329,"pešačiti,žipčiti",Koristiti svoja stopala za napredovanje; napredovati u koracima.,v
ENG30-00996485-v,0.0040628134535483085,0.002563279800289031,potpisati,Označiti potpisom; napisati ime na nečemu.,v
ENG30-01191780-a,0.0701805915833198,0.002938624858924044,snažan,Obeležen intenzivnom fizičkom silom.,a
ENG30-01191618-a,0.5200128566755922,0.002917365385499693,težak,Velikog intenziteta ili snage.,a
ENG30-02658570-v,0.0026353842804551775,0.0026345051119447405,odgovarati,Slagati se.,v
ENG30-14596700-n,0.025296720851203602,0.002319085586806935,"građa,sirovina",Materijal pogodan za proizvodnju ili upotrebu ili zavšnu obradu.,n
ENG30-14580897-n,0.001917083051027113,0.0019087085984361707,"građa,materija",Opipljiva materija koja ulazi u sastav fizičkih objekata.,n
ENG30-13764342-n,0.05044216782774047,0.08379560084070281,vrednost,Neodređena količina nečega koja ima određenu vrednost.,n
ENG30-13306870-n,0.005230303722147056,0.0030717364127674784,račun,Cena zaračunata za neki artikal ili uslugu.,n
ENG30-00501722-n,0.002333908377694094,0.001983909903573,društvena igra,Igra koja je pogodna za igranje u primaćoj sobi.,n
ENG30-00502415-n,0.0019667684450830336,0.002052688540526759,igra na tabli,Igra koja se igra na posebno izrađenoj tabli.,n
ENG30-01023820-n,0.005625264895079418,0.0030457397819736443,"procedura,proces",Određen pravac akcije čija je namera da se postigne neki rezultat.,n
ENG30-01034925-n,0.025255543987952933,0.0023957620074384067,"sakrament,sveta tajna",Formalni religiozni čin koji pruža određenu milost onima koji je primaju.,n
ENG30-02857023-n,0.0017669247112435116,0.0019317762575310482,tabla,"Ravna prenosna površina, obično pravougaona, smišljena za igre na tabli.",n
ENG30-04362025-n,0.002046709812924874,0.002516409314916146,površina,Spoljašnja granica nekog ljudskog proizvoda ili sloj materije koji čini tu granicu ili podseća na nju.,n
ENG30-03670849-n,0.003103826739472737,0.0020665867110913894,uzica,"Nešto, kao uže ili konopac, što je dugačko, tanko i fleksibilno.",n
ENG30-00650353-v,0.0085979954278681,0.012916754273197384,razlikovati,Označiti kao različito.,v
ENG30-04397261-n,0.0029134175123237682,0.0021889677585624767,"učilo,nastavno sredstvo",Građa i oprema koja se koristi u nastavi.,n
ENG30-03286383-n,0.0020500571373940346,0.0030226410273552773,"resto,restl",Komad tkanine koji preostane pošto je ostalo upotrebljeno ili prodato.,n
ENG30-03932670-n,0.0016780082794234374,0.002175155720333777,komad tkanine,komad tkanog materijala,n
ENG30-03309808-n,0.0018724742018783047,0.002151319631298776,tkanina,"Ljudska tvorevina koja se dobija tkanjem, štrikanjem ili kukičanjem od prirodnog ili veštačkog vlakna.",n
ENG30-04076846-n,0.004123071574046122,0.002582529925181376,prikaza,Kreacija koja je vidljivo ili opipljivo prikazivanje nekoga ili nečega.,n
ENG30-02547586-v,0.48941739440880916,0.004585018167125199,pomoći,"Pružiti pomoć, biti na usluzi.",v
ENG30-02556126-v,0.5127250022464205,0.014428160267393686,"podupirati,podržavati,potpomagati","Dati moralnu ili psihološku podršku, pomoć ili ohrabrenje.",v
ENG30-00489837-v,0.1333501518511575,0.002655643298606236,"izmeriti,odrediti","Izraziti brojem, merom ili veličinom.",v
ENG30-00490968-v,0.006929498279653501,0.0026613139754161352,"meriti,štopati",Meriti vreme ili trajanje događaja ili radnje.,v
ENG30-15208162-n,0.0019182130877641868,0.0019506231133608054,"siderično vreme,zvezdano vreme",Meri se dnevnim kretanjem zvezda.,n
ENG30-00028270-n,0.00207288100331926,0.0021051420173039403,vreme,Kontinuum iskustva u kome događaji prelaze iz budućnosti kroz sadašnjost u prošlost.,n
ENG30-02810882-a,0.008118872388035214,0.004824493868976987,vremenski,Koji se odnosi na vreme ili je ograničen vremenom.,a
ENG30-00127339-b,0.01483342247018804,0.002663301396465201,vremenski,U odnosu na vremenski sled.,b
ENG30-01183573-v,0.23743321185603694,0.006568627410083572,"ispuniti,zadovoljiti",ispuniti zahtev ili potrebu,v
ENG30-00140123-v,0.0722707326138936,0.00639216253409014,"menjati integritet,menjati fizička svojstva",Menjati fizički izgled.,v
ENG30-01334398-a,0.3021011638837141,0.0018173891501707118,"inteligentan,pametan","Imati sposobnost za mišljenje i erzonovanje, posebno u visokom stepenu.",a
ENG30-05618056-n,0.24042265895195225,0.0021870810110113936,"mozak,duh",Mentalna sposobnost.,n
ENG30-01025785-v,0.004910738589038566,0.3848295075909993,"izvući,iskopati",Pomenuti nešto neprijatno iz prošlosti.,v
ENG30-03094503-n,0.0040588608735099285,0.002321862315465495,kontejner,"Nešto što drži stvari, posebno za transport ili skladištenje.",n
ENG30-03613294-n,0.0021470114562678333,0.0020551457975077625,ključ,"Metalna naprava oblikovana tako da, kada se udene u bravu, mehanizam može da se okreće.",n
ENG30-02895861-a,0.002279080085124008,0.003015212349261276,"migracijski,migracioni",Koji se odnosi na migraciju.,a
ENG30-00279835-n,0.0024255957121575022,0.0042656208986961985,"promena mesta,kretnja",Čin promene lokacije s jednog mesta na drugo.,n
ENG30-00191142-n,0.0037799138186764836,0.0033978778479886174,"promena,menjanje",Radnja promene nečega.,n
ENG30-00056087-n,0.0023059726004133196,0.008511218452883718,"emigracija,iseljenje","Migracija iz mesta, posebno migracija iz rodne zemlje da bi se nastanilo u nekoj drugoj zemlji.",n
ENG30-00954311-n,0.0024983234342261795,0.005042026155821944,"odbrana,odbrambena mera",Vojna akcija koja štiti zemlju od potencijalnih neprijatelja.,n
ENG30-01080366-n,0.0025207159222997433,0.003344928950253845,"grupna akcija,zajednička akcija",Akcija koju preduzima grupa ljudi.,n
ENG30-03430959-n,0.0030646052566822846,0.0020492252317723114,rekvizit,Razni predmeti potrebni za određenu operaciju ili sport itd.,n
ENG30-04345288-n,0.0021496815283583715,0.0034344596464919164,"svaštarije,sve i svašta",Razni neodređeni predmeti.,n
ENG30-00251064-v,0.01847620440198039,0.00238949192238902,"evoluirati,evoluisati",Proći kroz razvoj ili evoluciju.,v
ENG30-00252019-v,0.01616725627839255,0.0023995519107549157,razviti se,"Rasti, napredovati ili evoluirati kroz proces evolucije, prirodnog rasta ili diferencijacije.",v
ENG30-00230746-v,0.10808958600852492,0.003450592268443131,narasti,"Postati veći, širi, napredniji.",v
ENG30-13378518-n,0.002303019456197042,0.0021731856387150472,kredit,Novac koji stoji na pozajmicu klijentu.,n
ENG30-02981588-a,0.021149673920353607,0.012787917118748382,razvojni,"Postepeno se razvijati ili rasti, posebno ako je to nešto latentno.",a
ENG30-13349662-n,0.002078310738975908,0.0020662556995700854,depozit,Novac dat kao zalog za artikal zakupljen na određeno vreme.,n
ENG30-13386614-n,0.0018363071339075887,0.0019666028873865926,"keš,gotovina",Novac u obliku banknota ili kovanica.,n
ENG30-13356112-n,0.002030244954825733,0.0024531399095071293,"gotov novac,novčana sredstva",Imovina u obliku novca.,n
ENG30-13385913-n,0.001862063771704392,0.0019128022255694432,valuta,Metalni ili papirni medijum za razmenu koji je u tekućoj upotrebi.,n
ENG30-07013736-n,0.0017757602795773764,0.0018777736291104574,niska reči,"Linearna sekvencija reči, izgovorena ili napisana.",n
ENG30-06282651-n,0.002366013917262322,0.0021212176411697925,jezik,Sistematsko sredstvo komunikacije koje koristi zvuke ili konvencionalne simbole.,n
ENG30-07309781-n,0.0019783144742921976,0.003474316552348533,pokret,Prirodni događaj koji uključuje promenu pozicije ili lokacije nečega.,n
ENG30-07283608-n,0.003402613921654307,0.0371243142323614,"dešavanje,događaj",Nešto što se dogodi.,n
ENG30-00029378-n,0.004731062595206836,0.0037866568010631596,događaj,Nešto što se desi u datom trenutku i na datom mestu.,n
ENG30-07405893-n,0.002053583170568807,0.0019455199495910236,"tok,tečenje",Pokret koji je karakterističan za fluide (tečnosti i gasove).,n
ENG30-08190754-n,0.0017857576748427917,0.001996221675544696,jedinica kopnene vojske,Vojna jedinica koja je deo kopnene vojske.,n
ENG30-08219226-n,0.0024154568299188384,0.002167725025071121,divizion,Grupa brodova sličnog tipa.,n
ENG30-08191532-n,0.0017372828130550744,0.0020344268684215905,mornarička jedinica,Vojna jedinica koja je deo mornarice.,n
ENG30-08191701-n,0.0019412079309066854,0.0020900556300720297,ratna mornarica,Organizacija vojnih mornaričkih snaga.,n
ENG30-02767701-a,0.0035721977935256888,0.0020455589280548025,mornarički,koji je povezan ilipripada ili se koristi u mornarici.,a
ENG30-08196024-n,0.001923910101100823,0.0021882567006796805,"vazduhoplovstvo,ratno vazduhoplovstvo,avijacija",Organizacija vojnog vazduhoplovstva.,n
ENG30-08219330-n,0.0016574685056331973,0.0018630598266247134,divizija istovrsnih aviona,Jedinica vazduhoplovstva Sjedinjenih država koja se obično sastoji od dva ili više krila.,n
ENG30-10059162-n,0.004865197298474122,0.002635447142071534,polaznik,Osoba koja se upisuje ili je upisana na neki obrazovni kurs ili u školu.,n
ENG30-02743391-a,0.00422121372555484,0.003246603277671234,ljudski,Koji se odnosi na ljudsko biće.,a
ENG30-14586258-n,0.002555966632750817,0.0020867141655953603,"mešavina,smesa,smeša",Supstancija koja se sastoji od dve ili više supstanci pomešanih zajedno (ne u fiksnoj proporciji i ne u hemijskoj vezi).,n
ENG30-14586769-n,0.001857857029057719,0.0019212912722599285,"slitina,legura","Mešavina koja se sastoji od dva ili više metalnih elemenata ili metalnog i nemetalnog elementa, koji se obično spajaju topljenje.",n
ENG30-00407535-n,0.058485150747285,0.004882529788003076,aktivnost,Bilo koji poseban čin.,n
ENG30-00334509-n,0.007822555407929421,0.0022725434154748925,"gest,pokret",Kretnja rukama ili telom koja izražava ili pomaže da se izrazi misao.,n
ENG30-00349369-n,0.004457949413605,0.002386077060051228,"potez,pokret",Pojedinačna potpuna kretnja.,n
ENG30-00331950-n,0.0029041679641679252,0.12773825843543563,promena položaja,Promena pozicije koja ne povlači promenu mesta.,n
ENG30-00023773-n,0.19744049938667185,0.002481648645285439,"motiv,pobuda",Psihološko svojstvo koje pobuđuje neki organizam na akciju prema željenom cilju; razlog za akciju; ono što daje nameru i usmerava ponašanje.,n
ENG30-09183693-n,0.23524625377731567,0.0032873578556085192,"etika,moral",Motivacija zasnovana na poimanju dobra i zla.,n
ENG30-02730835-a,0.3546920263994435,0.0018106395233372652,moralan,"koji se odnosi na principe dobra i zla, tj. na moral i etiku.",a
ENG30-00023100-n,0.006971832747872497,0.0020168390230494992,"psihičko svojstvo,mentalna osobina",Svojstvo mentalnog života živog organizma.,n
ENG30-01549291-a,0.05843289207949631,0.6122272611810207,nemoralan,Koji narušava principe dobra i zla.,a
ENG30-01548193-a,0.529743888785986,0.002260514905599642,moralan,Koga se tič principi dobra i zla; koji se uklapa u standarde ponašanja i karaktera koji su zasnovani na ovim principima.,a
ENG30-01887020-v,0.002171901855145819,0.001963687929784186,kotrljati se,Kretati se na točkovima ili kao na njima ili na vozilu sa točkovima.,v
ENG30-02096167-v,0.0019434615072198014,0.001936264246363173,okrenuti se,Kretati se oko osovine ili centra.,v
ENG30-01875295-v,0.00437377941489725,0.005989154695277499,"ljuljati se,tresti se,drmati se",Kretati se tamo-amo na nestabilan način.,v
ENG30-01889610-v,0.0033002393970829047,0.05554727192023812,"tresti,drmati",Pomerati ili izazvati pomeranje brzo tamo-amo.,v
ENG30-01770501-v,0.2743734876242163,0.2682748595800879,"uznemiriti,uzrujati",Duboko dirnuti.,v
ENG30-01790020-v,0.03736119844561436,0.38146797694807866,"potresti,obeshrabriti,zaljuljati",uzrokovati da neko izgubi pribranost,v
ENG30-02087745-v,0.001787254648189851,0.25314694090364487,zamahnuti,"Pokrenuti krivom putanjom, obično s namerom da se nešto udari.",v
ENG30-01894649-v,0.0693538370663882,0.0018203738267184022,plesati,Kretati se na ljubak i ritmičan nayin.,v
ENG30-01708676-v,0.004648699460357619,0.002052470145553542,"plesati,igrati",Kretati se po obrascu; obično uz muzičku pratnju; izvoditi ples.,v
ENG30-00010054-v,0.0040885673113235654,0.015422926957167071,trgnuti se,Kretati se na nekontrolisan način.,v
ENG30-02028366-v,0.021167461927830367,0.0020794320663801713,"kuljati,izbiti",Kretati se u velikom broju.,v
ENG30-02088107-v,0.006185476012722013,0.002230543919101713,primaknuti se,Kretati se sigurno ili postepeno.,v
ENG30-01243148-v,0.0035650960815480914,0.003019236744695064,navući,Pomaknuti ili povući tako da pokrije ili otkrije nešto.,v
ENG30-01345109-v,0.0025035488980211795,0.026458208598414856,zatvoriti,Pomeriti tako da otvor ili prolaz postanu nepristupačni.,v
ENG30-01346003-v,0.008201223292659598,0.032914754429172355,otvoriti,Izazvati otvaranje ili da nešto postane otvoreno.,v
ENG30-01592072-v,0.002928208702050128,0.0025275164775475645,cimati,Pokretati ili povlačiti uz nagle pokrete.,v
ENG30-02060141-v,0.0036545882666567664,0.0022499005043963294,raštrkati se,Kretati se prema vani.,v
ENG30-02028994-v,0.005438454134539583,0.05830953238733194,"razići se,rasturiti se",Udaljiti se jedan od drugog.,v
ENG30-01378556-v,0.030270628853885206,0.002544678970424208,"rasprostraniti se,rasprostreti se,raširiti se",Raspodeliti naširoko.,v
ENG30-01380638-v,0.004504464932793439,0.0030227828706443916,"sabrati,sabirati,skupiti,sakupiti,nakupiti",Prikupiti zajedno.,v
ENG30-01249724-v,0.002373223639622779,0.009154548383847327,trljati,Pomerati nešto preko nečega uz pritisak.,v
ENG30-01210737-v,0.0050119645847246375,0.002199489618675443,"držati,dotaknuti,taknuti","Doticati, dizati ili držati u rukama.",v
ENG30-01880113-v,0.00282540591159286,0.0019007441560310312,"tući,udarati,lupati",Kretati se ritmički; o srcu ili motorima.,v
ENG30-01885845-v,0.003006367328461934,0.001968471648988057,puzati,"Kretati se sporo; u slučaju ljudi ili životinja, sa telom blizu zemlje.",v
ENG30-01449974-v,0.0026610677646718983,0.0019967292951665883,poneti,"Pomerati uz pomoć kola, u rukama ili noseći na telu.",v
ENG30-01973125-v,0.0028997020791097228,0.0037266271184011046,"spustiti,sniziti",Dovesti nešto ili nekoga u niži položaj.,v
ENG30-01974062-v,0.002818704110388204,0.003081411582235738,podignuti,Pomeriti sa nižeg na viši položaj.,v
ENG30-01888295-v,0.0030153774656538346,0.0027721309103254654,"prokrasti se,šunjati se",Kretati se prikriveno.,v
ENG30-01964634-v,0.025369730965425497,0.2266651067894001,banuti,"Pokrenuti se nenadano, energično ili agresivno.",v
ENG30-02053941-v,0.008281294362908476,0.006447959797745817,"prići,približiti se,bližiti se,primaknuti se",Doći bliže nečemu.,v
ENG30-01968569-v,0.0033435084266280057,0.007059500400504959,"uspeti se,podići se,porasti",Pokrenuti se nagore.,v
ENG30-00014034-v,0.01579210138116416,0.009311094639640416,klecati,Kretati se sa drhtajem.,v
ENG30-01869563-v,0.0020225694990694265,0.002145086846405242,"ploviti,jezditi",Kretati se sa kliskim pokretima.,v
ENG30-07071942-n,0.014265266983659153,0.0021828988482068823,muzički žanr,Neki izraziti stil u muzici.,n
ENG30-07058296-n,0.0017744525414373769,0.0019387378435995473,marš,Muzički žanr napisan za marširanje.,n
ENG30-07020895-n,0.002065369035340936,0.0018689270273224423,muzika,Umetnichka forma zvučne komunikacije koja obuhvata instrumentalne i vokalne tonove na strukturiran i neprekidan način.,n
ENG30-02867783-a,0.1566245265824593,0.0023318388087547604,muzički,Karakterističan za muziku ili sposoban da proizvodi muziku.,a
ENG30-02743547-n,0.00262842857447243,0.002310154672533038,umetničko delo,Produkt ljudske kreativnosti; umetnička dela zajedno.,n
ENG30-00939452-n,0.002019683973765396,0.0024210318493604888,komponovanje,stvaranje muzičkog dela.,n
ENG30-01239619-v,0.005237180030629673,0.24582684341697458,"udariti,sprašiti",Udariti u nešto snažno ili nasilno.,v
ENG30-01236164-v,0.0027620424415495393,0.26147534743804,"sudariti,udariti","Udariti o nešto, doći u iznenadni kontakt s nečim.",v
ENG30-00204391-v,0.0023902770565449316,0.0037933405922352392,kvariti se,Postati gori.,v
ENG30-00270561-v,0.12171745304923398,0.00529594724040372,"oporaviti se,lečiti se",Lečiti ili oporaviti se.,v
ENG30-00092690-v,0.17961885352269835,0.12195903380052275,"oporaviti se,preboleti",Odbolovati bolest ili prevazići šok.,v
ENG30-01752495-v,0.0021022373333812183,0.003230329741561455,?produce,bring forth or yield,v
ENG30-00056930-v,0.0020760146688170167,0.002341955692643616,"roditi,poroditi se,dobiti",Doneti na svet novorođenče.,v
