X,Predicted,Real
bazičan intruzivna magmatski stena koji se svoj velik delo sastojati od bazičan plagioklasa i monokliničnog piroksena ( klinopiroksen ) i krupnozrnast jesam struktura ,1,0
užasan morski čudovište koji simbolizovati zlo u star zavet ,1,0
Mešavina u koji jesam fin čestica umešati u fluid u koji ona podržavati plutanje . ,1,0
unutrašnji debeo kost ljudski noga od koleno do gležanj knee and ankle ,1,0
skup dijagnostički metoda koji jesam moguće utvrditi promena na fetus pre rođenje i utvrditi postojanje hromozomski aberacija . ,1,0
"transportovati se , reći vozilo . ",1,0
jevrejski obred obrezivanje koji se izvoditi na dečak osmi dan po rođenje ,1,0
"sa kakav se protivnik u sport , igra ili bitka nadmetati ",1,0
ljulj ,1,0
pokazati se ili biti dokazati . ,1,0
Ćerka nečiji sin ili ćerka . ,1,0
imati ili vršiti uticaj ili delovanje . ,1,0
čin savladavanje ili potčinjavanje neki ,1,0
prava ili kriv linija bez debljina ili širina ; trag tačka koji se kretati . ,1,0
consonant articulated by constricting ( but Not closing ) the vocal tract ,1,0
otvor na sredina lice cipela ,1,0
"veoma ljut papričica , šiljast oblik . ",1,0
zakonski dokument koji uspostavljati pravilo koji rukovoditi određenom vrsta aktivnost . ,1,0
odrezak od odrastao ovca ,1,0
prestati spavati . ,1,0
Veličina za koji se nešto smanjivati . ,1,0
"jedan od četiri važan nerv ruka koji jesam odgovoran za opružanje lakat , ručni zglob i prst . Najveći ogranak brahijalan pleksus , protezati se niz nadlaktica gde se deliti u jedan grana koji ići ka koža zadnji strana ruka , i drugi koji ići u osnova ekstenzornih mišić . ",1,0
onaj ko prav čizma . ,1,0
uređivanje element u sastav ili kazivanje ,1,0
rat u koji jesam Atinjanin i njihov saveznik poraziti od Sparta ; @card@ pre nov era ,1,0
"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",1,0
noćni životinja ; imati čupav rep. ,1,0
mali žućksato ili crvenkast braon kruška ,1,0
božanstvo koji se obožavati u drevan Rim ,1,0
specijalista interni medicina . ,1,0
književan delo koji idealizovati seoski život ( posebno život pastir ) ,1,0
ćelija koji jesam deo maligan tumor ,1,0
zrak sunce . ,1,0
Žlezda koji izlučivati spolja kroz ? ,1,0
Države koji zauzimati afrički kontinent . ,1,0
sastanak šefovati vlada . ,1,0
"nejasno sećanje , često emotivno obojiti ; prisećanje , uspomena ( reminiscencija na detinjstvo ) . ",1,0
posati koji jesam u obaveza da uraditi zbog moralan ili zakonski razlog . ,1,0
velik prostorija zamak ili dvorac . ,1,0
"imati obeležje glodar , kopitar i surlaš ; telo ime jesam dugulaxasto , gornji usna raseći , rep kratak ; prdnji ud imati četiri , a zadnji po dva prst . ",1,0
vršiti vojni služba ,1,0
promeniti iz sklopljen ili skupljen stanje u otvoreno . ,1,0
"raditi na određenom mesto , u određenoj oblast ili u određenoj specijalnost ",1,0
"proširen značenje , naročito u psihološki slislu , ogledati se u jačina strast ili entuzijazam ",1,0
skloniti kakav teret ; koji osloboditi teret ,1,0
a noun that denotes any Or all members of a class ,1,0
stanje koji postojati kada osoba ili grupa imati vlast nad drugi . ,1,0
rezati pila . ,1,0
čin pretresanje pojedinac radi pronalaženje sakriven oružje ili droga ,1,0
biti koji bestelesan natprirodan biće koji ljudski biće moći videti ( ili čuti ) ,1,0
prestonica Uzbekistan . ,1,0
nasip izgraditi oko neki mesto u odbrambeni svrha . ,1,0
električni prekidač koji funkcionisati pritisak na dugme ,1,0
iskustvo življenje ; tok ljudski događaj i aktivnost . ,1,0
utvrditi brdovit područje između južnog Liban i južne Sirija ,1,0
merni instrument ili uređaj koji pratiti vreme . ,1,0
uzak trakast testenina sa jaje ,1,0
esej ili članak u koji se davati kritički procena ( knjiga ili predstava ) ,1,0
morski konjic ,1,0
Učiniti fizički kontakt sa nešto . ,1,0
predmet napraviti od staklo ,1,0
pretvarati se u pogled određenih osobina ili stav ,1,0
supstanca koji jesam u fluidan stanje na sobni temperatura i pritisak . ,1,0
utvrditi identitet neki ili nešto . ,1,0
tradicionalan francuski paprikaš od povrće i govedina ,1,0
sigurnosni oprema u automobil ; vreća se naduvavati u slučaj sudar i taj sprečavati vozač ili putnik da se naglo pomeriti unapred ,1,0
mehanizam društven kontrola za sprovođenje društven standard ,1,0
podrška na koji se moći nasloniti dok sediti ,1,0
"prouzrokovati braon oštećenje ( trulež ) na paradajz , krompir i duvan itd . ",1,0
grupa koji zadovoljavati komutativni zakon ,1,0
merodavno pisan delo . ,1,0
tortilja prepoloviti oko fil ,1,0
namerno učiniti nešto pogrešan ili netačan . ,1,0
zreti jalapeno čio paprika osušen za potreba kuvanje ,1,0
mesto gde avion sletati i uzletati ,1,0
neki ko posedovati farma i raditi na ona . ,1,0
opaliti ili se isprazniti ,1,0
izdizanje voden masa i njen prelivanje na zemljište koji jesam obično suvo ,1,0
"Žbun ili loz , uglavnom iz orda Lonicera . ",1,0
( filozofija ) doktrina prema koji jesam verovatnoća ( pošto jesam pouzdanost nedostižan ) dovoljan osnova za verovanje i delanje ,1,0
"osoba koji zamenjivati dete prirodan roditelj , ali koji ga jesam zvanično usvojiti . ",1,0
knjiga u mek povez mali format ,1,0
"lagan , tanak , savitljiv mač sa diskomna balčak ",1,0
svojstvo onogo što jesam propustljiv ,1,0
zanimanje moler . ,1,0
"o muzika ili vizuelan umetnost , poznat i opšteprihvaćen ( posebno među mlad ) ",1,0
"amblem ( mali komad plastika , tkanina ili metal ) koji označavati vaš status ( čin , članstvo ili pripadnost itd ) ",1,0
digitalan disk velik kapacitet za zapisivanje npr . film ,1,0
Noćni insekt ; napast po kuća . ,1,0
koristiti se prilikom obraćanje muški osoba koji jesam uključiti u isti pokret . ,1,0
Čin biranje ili odabiranje . ,1,0
mali providan riba koji imati običaj da se zariti u pesak ; primitivan prethodnik kičmenjak . ,1,0
specijalan situacija . ,1,0
"Turčin , pripadnik pleme Osman I ",1,0
oljušten krompir koji se kuvati a zatim pasirati ,1,0
slovo upisati na nešto ( posebno izrezbariti ili ugravirati ) . ,1,0
dati u velik iznos ili količina . ,1,0
jedan od zaseban jedinka koji formirati kolonija životinja kao što jesam briozoe ili hidrozoe ,1,0
"kontejner obično oblik kvadar , moći imati i poklopac . ",1,0
deo debeo crevo ,1,0
osoba koji držati straža nad nešto ili neki . ,1,0
"osoba koji pomagati identifikovanje , prevencija ili lečenje bolest ili nemoća . ",1,0
premestiti sa jedan mesto na drugi ,1,0
paziti neki kao majka ,1,0
ekstravagantan komad u koji jesam radnja više istaknuti nego karakterizacija ,1,0
grana geologija koji se baviti proučavanje fizički i hemijski svojstvo mineral . ,1,0
korišćenje regresija za pravljenje kvantitativan predviđanje jedan promenljiv na osnova vrednost drugi ,1,0
Ženka lav ,1,0
"velik , ali prenosiv naoružanje ",1,0
"reč ili izraz izraziti svoj osećanje , misao , itd . ",1,0
"Povrće , posebno krastavčić , konzervisan sirće ili rasol . ",1,0
zaštitni znak jedan moćan operativan sistema ,1,0
zupčanik koji prenositi snaga iz automobilski motor preko pogonski vratilo do živ osovina ,1,0
krofna čiji se testo mesiti sa kvasac ,1,0
dovesti stvar ili mesto u red . ,1,0
argumentacija koji se racionalizovati pravac delovanje vlada . ,1,0
mali privatan prostorija za rad ili molitva ,1,0
specifikacija princip dizajniranje koji uključivati format podatak i procedura za kreiranje mrežni konfiguracija za obrada podatak ,1,0
učešće u igra kuglanje sa deset čunj ,1,0
gust kaša ,1,0
fizički pojava povezati sa ravnoteža ili kretanje predmet ,1,0
slikovan predstavljanje i manipulacija podatak uz pomoć računar ,1,0
jedinjenje sumpor sa drugi element koji jesam više elektropozitivan . ,1,0
glavna poruka u komunikacija ,1,0
prevlaka na severoistok Egipat koji povezivati Egipat i Afrika ,1,0
"punč servirati u bokal , ane u činija za punč ",1,0
staviti u vodoravan položaj . ,1,0
mlad ovca . ,1,0
kafa bez kofein ,1,0
odaja u koji se održavati čas u škola ,1,0
mali zemljotres ,1,0
učiniti da šta osećati ; učiniti osetljiv ,1,0
unos sa lista osoba koji jesam doprineti film ili pisan rad ,1,0
ukupan opseg frekvencija elektromagnetni talas . ,1,0
radnja u koji se prodavati knjiga . ,1,0
dužina ili tip vremenski aktivnost označen glagol ,1,0
tortilja od brašno koji se u koji se uvijati punjenje ili fil ,1,0
napisati drugačije ; promeniti nešto što jesam napisati ,1,0
"kritički studija ( kao , na primer , delo neki pisac ) ",1,0
mali poluvodeni daždevnjak . ,1,0
"u elektronika , sistem međusobno povezan elektronski komponenta ili kola ",1,0
uobičajen evropski krastav žaba . ,1,0
"ozbiljan , često fatalan bolest imun sistema koji se prenositi preko krv , najčešće preko seksualan kontakt ili zaražen igla ",1,0
generator koji dobijati energija od vetar ,1,0
stav da društvo trebati da upravljati elitan grupa pojedinac ,1,0
telesni dodatak ili deo koji ličiti na dodatak . ,1,0
fugura u oblik čovek koji se plašiti ptica u polje ,1,0
prostorija ( u nastamba ) koji sadržati kad ili tuš i obično lavabo i toalet ,1,0
deo lice iznad oči . ,1,0
projektovati na ekran radi pregledanje ,1,0
beo rublja koji se presvlačiti postelja ( čaršav i jastučnica ) ,1,0
"fashioned Or shaped by cutting ; "" a well-cut suit "" ; "" cut diamonds "" ; "" cut velvet "" ",1,0
integrisan kola koji jesam ugraditi u čip ili pol provodnik ; u stvar više sistem nego pojedinačan komponenta ,1,0
udarni deo kakav alat ,1,0
pisma bazirati na alfabetski karakter ,1,0
Čin igranje sa uloga sa nada u pobeda ( uključivati i plaćanje cena kao šansa da se dobiti nagrada ) . ,1,0
amfioks ,1,0
nokat koji se nalaziti na kraj prst ruka . ,1,0
rastegnuti se kao od unutrašnji pritisak . ,1,0
biti koji od raznih tvar koji ličiti na krem i imati ublažujući učinak kada se naneti na koža ,1,0
potamniti i učiniti hrskav pod uticaj toplota . ,1,0
"babica , služnjače ",1,0
suglasnik koji se artikulisati korišćenje oba usna ; / p / ili / b / ,1,0
fleksibilan kontejner sa jedan otvor . ,1,0
sudski nalog ( naredba ) koji se zahtevati da neki lice nešto učiniti ili da se uzdržati od činjenje ,1,0
sunce i nebeski telo koji se oko on okrueću u njegov gravitacioni polje . ,1,0
koji jesam u veza sa sintaksa ili koji se povinovati pravilo sintaksa ,1,0
zelenkast žut kruška ,1,0
Učiniti vidljiv . ,1,0
čin koji se opisivati pojedinačan događaj ili tok događaj ,1,0
Obično popločan spoljašnji prostor uz rezidencija . ,1,0
"oni koji podržavati politički , društven ili ekonomski konzervativizam i verovati da jesam bolje da sav ostati nepromenjen ",1,0
mali tetreb ,1,0
"drevan persijski religija , popularan među Rimljanin tokom prvi tri vek nov era ",1,0
finansijski dobit ( zarađen ili nezarađena ) koji se nagomilavati tokom dat vremenski perioda . ,1,0
u prava ; teritorija unutar koji se moći vršiti vlast ,1,0
napraviti sastavljanje iz deo ,1,0
"u psihoanaliza nesvestan proces u koji se dva ideja ili slika kombinovati u jedan simbol , posebno u san . ",1,0
otresti se ( nešto ) . ,1,0
koji osećati ili izražavati radost i veselje ,1,0
mehanizam koji prenositi snaga od motor taj točak motorni vozilo . ,1,0
čin krštavanje polivanje voditi po glava ,1,0
dug ručni alat sa oštar širok razmaknut zubac za podizanje i bacanje sena ,1,0
ugao koji jesam suplementan unutrašnji ugao mnogougaonik ,1,0
proučavanje mit ,1,0
u računarstvo pravilo koji određivati format i način prenos podatak ,1,0
biti uključiti u borba . ,1,0
suma isplaćen novac . ,1,0
određivanje matrica koji kada se pomnožiti s dat matrica davati jedinični matrica ,1,0
"zaklanjati od opasnost , povreda , uništenje ili šteta . ",1,0
Urođeni kapacitet za nastanak nešto . ,1,0
i u metaforički značenje ,1,0
prugast kornjača ,1,0
planinski lanac koji se prostirati duž italijanski polusotrva ,1,0
izraziti dobar želja pri susret sa neki ,1,0
upravljati ( kao mašinerija ) ,1,0
otac nečiji deda ili baba . ,1,0
koktel napraviti od vodke i goveđi sup ,1,0
zamenjivanje metonimija jedan figurativan značenje drugi ,1,0
raspredati ili pomenuti neki tema . ,1,0
čin plaćanje za korišćenje nešto ( kao stan ili kuća ili auto ) ,1,0
davati nešto kao proizvod . ,1,0
hemikalija koji se dobijati veštački put ; na tržište najčešće u vida tableta ; dovoditi čovek u stanje euforija ,1,0
formalan dokument napisati za tužilac koji se osoba optuživati za neki delo ,1,0
oružje koji ispaljivati projektil posebno iz metalan cev ,1,0
guava ,1,0
Otić po nešto i doneti ga. ,1,0
"oženjen muškarac , ženin partner u brak ",1,0
tekući traka koji u fabrika prenositi roba i deo ,1,0
slepaši ,1,0
Fizičko spajanje dva ili više stvar . ,1,0
osećanje naklonost prema neki ili nećemu dobar ,1,0
Predavač u škola ispod nivo koledž . ,1,0
sendvič ,1,0
kokot i ? ? ,1,0
imovina koji nečiji poverilac moći da tržži u slučaj da ne ispuniti obaveza . ,1,0
Čin putovanje iz jedan mesto u drugi . ,1,0
biti izračunat ,1,0
motor koji pokretati automobil . ,1,0
pisanje u forma fikcija ,1,0
"blag , žut engleski sir mrvljiv tekstura ",1,0
nešto što spajati ili povezivati ,1,0
"uglavnom mali glodar iz nov svet , kao što jesam hrčak , voluharica , lemar . ",1,0
the basic unit of money in Niger ,1,0
Stražnja strana brod . ,1,0
broj iz Fibonačijevog niz . ,1,0
koji se odnositi na usna ili o usna ,1,0
"uzajaman transfer ekvivalentan suma novac , posebno valuta različit zemlja ",1,0
vratiti se posle odbijanje . ,1,0
Klateća ili klizajuća pregrada koji zatvarati ulaz u sob ili zgrada . ,1,0
o botulinusu ili koji se odnositi na botulinus ili koji proizvoditi botulinus ,1,0
čin vraćanje nešto ili neki u zadovoljavajući položaj ,1,0
skandinavski kraljevstvo u istočni delo Skandinavskog poluostrvo . ,1,0
Spoljašnji ili vidljiv aspekt osoba ili stvar . ,1,0
znak ( ` ) koji se stavljati iznad vokal kako biti označiti naročit način njegov izgovor ,1,0
Čin odbijanje zahtevati . ,1,0
ujediniti na federativni osnova . ,1,0
zvuk bubanj u koji se udarati brzo i neprekidno . ,1,0
Doći bliže nešto . ,1,0
radnik koji raditi skupljati žetva ,1,0
hiljaditi deo amper ,1,0
omotač točak ,1,0
sav izreći ili pretpostaviti u dat diskusija ,1,0
božji ovčica ,1,0
hleb napraviti od fino mleven pšenični brašno . ,1,0
postupak koji primenjivati medicinski ili stomaptološki radnik . ,1,0
kretati se sa ili kao sa stalno alternirajućim pokret ,1,0
mali sova sa ušni resa koji se oglašavati zvižduk . ,1,0
otvoren izražavanje u javnost ,1,0
a native Or inhabitant of the West Indies ,1,0
stepen na skala od @card@ stepen temperaturni skala . ,1,0
opaziti gledanje ili imati sposobnost da se opaziti gledanje . ,1,0
"pristup koji jesam bazirati na princip da hteti dete , samo sebe olakšati i prevladati trenutan poteškoća koji osećati . u ovaj proces razvijanje odnos i međusoban poverenje putem igra , terapeut slediti put koji dete birati i inicirati . ovaj tehnika se primenjivati sa deca uzrast od @card@ do @card@ godina . ",1,0
biti koji od mali krvni sudovati . ,1,0
"smanjiti nivo zemljište , npr . erozija ",1,0
doći do sporazum ,1,0
profesija obrazovanje ( posebno u škola i na univerzitet ) ,1,0
zanimljiv ili šaren ukras koji se dodavati da umanjiti jednoličnost . ,1,0
biti deo . ,1,0
period od sadašnjost do smrt . ,1,0
operacija s tačno jedan operandom ,1,0
otac ili majka ; neki ko začeti ili roditi ili hraniti i podignuti dete ; rođak koji igrati uloga staratelj . ,1,0
mleko zagrejati skoro do ključanje ,1,0
koji jesam karakterističan za jedan stvar ili osoba . ,1,0
onaj što jesam neki ostaviti . ,1,0
učiniti tanak ili tanak ,1,0
postati ravan ili ravan ,1,0
"Čin koji se grupa podvrgavati neki drugi , obično pedajom moć . ",1,0
mašina koji automatski pečatiti pisma i paket koji prolaziti kroz ona i izračnava ukupno zaduženje ,1,0
mirovan sporazum koji jesam završen Prvi svetski rat @ord@ a Nemachlka se obavezati na reparacija ,1,0
raditi nešto ili krtati se velik brzina . ,1,0
nekoliko povezan operacija usmeren na postizanje određenog cilj ( obično unutar geografski i vremenski ograničenje ) . ,1,0
@ord@ tokom Američkog rat za nezavisnost Britanac jesam pod vođstvo Kornvolisa predati posle tronedeljni opsada američki i francuski trupa during the American Revolution the British under Cornwallis surrendered after a siege of three weeks by American and French troops ,1,0
osoba koji se vratiti u zemlja poreklo ili čiji jesam državljanstvo obnoviti ,1,0
mali loptast posuda otvoriti na vrh u koji se smeštati duvan . ,1,0
u Rimokatoličkoj i Istočnoj pravoslavan crkva čin pripuštanje preminuli osoba u kanon svetac . ,1,0
"sprečavanje određenih psihički sadžaja da doći u svest i njihov dalje suzbijanje u nesvestan ličnost ; za razlika od supresije , koji se takođe potiskivati neprihvatljiv sadržaj , ali pretežno voljan napor , represija se odvijati kao nesvestan proces ",1,0
"promeniti orijentacija ili smer , takođe i u apstraktan smisao . ",1,0
zbirka istorijski važan dokument objavljen u forma knjiga ,1,0
bumbar . ,1,0
Teška tkanina koji podsećati na somot i pliš . ,1,0
"zatvoren komora u koji se proizvoditi toplota za grejanje zgrada , uništavanje otpad , topljenje ili rafinisanje ruda itd . ",1,0
nauka o materija ; grana prirodan nauka koji se baviti sastav supstanca i njihov svojstvo i reakcija . ,1,0
"Četvrti mesec u godina , posle mart , a pre maj . ",1,0
teorijski raspodela sa konačan srednji vrednost i varijansom ,1,0
Lisica ,1,0
"koji pokazivati ili jesam motivisan saosećanje , razumevanje i velikodušnost ",1,0
stanje organizovacije u društven sloj i klasa unutar jedan grupa ,1,0
šta smanjiti ili ga se rešiti ; prestati ( kakav investicija ) posedovati ,1,0
Pregrada koji moći da pokretati da biti obezbediti prolaz . ,1,0
"a reduced Or scarcely developed leaf at the start of a Plant 's life ( i.e. , cotyledons ) Or in the early stages of leaf development ",1,0
"poslednji , dvanaesti mesec u godina . ",1,0
verovanje i praksa Katoličke crkva ,1,0
prebacivanje nešto u forma roman ,1,0
svaki star pompezan reakcionaran ultranacionalistički osoba ( prema crtan lik koji jesam stvoriti ser David Lov ) ,1,0
"koji jesam povezati sa trgovina , koji jesam uključiti u trgovina ili ga sponzorisati trgovina . ",1,0
"Utvrđeno uobičajen stanje , posebno u društvo . ",1,0
"stanje nešto što jesam zajedno , ujediniti ili povezati . ",1,0
vreme u život ( obično izraziti u godina ) kada do izražaj dolaziti neki poseban sposobnost ili moć ,1,0
uzrokovati da nešto biti mokar ,1,0
"akronim za "" light amplification by stimulated emission of radiation "" ; optički uređaj koji proizvoditi intenzivan monohromatski zrak koherentan svetlo ",1,0
izbacivanje ili brisanje delovati reč ili rečenica ,1,0
"zakonski odobren , kancelarija i trgovina uglavno ne raditi . ",1,0
pica sa debeo korica ,1,0
o svet islamski tekst ili koji jesam povezati sa ona ,1,0
učiniti nešto prav i ispravan ,1,0
spolja vidljiv deo oralan duplja na lice i sistem organ koji okruživati otvor . ,1,0
"udica na koji jesam pričvršćen kanap , plovak , visak i kuk ",1,0
koji seksualno privlačiti pripadnik isti pol . ,1,0
vanredan i neizbežan pojava koji prekidati očekivan tok događanje . ,1,0
čin koji se nešto identifikovati ,1,0
"mehanizam pomoću koji se nešto upravljati , posebno motor vozilo . ",1,0
jedrilica sa jedan jarbol koji jesam postavljati više unazad nego kod običan jedrilica ,1,0
aparat koji grejati zgrada ,1,0
ostriga u pavlaka ,1,0
"nos , grlo i dušnik . ",1,0
ostvro južno od malajski ostrvo ,1,0
luka u koji jesam smestiti carinik da biti nadgledati ulaz i izlaz putnik i roba ,1,0
dvosmislenost ( posebno u tekst zakon ili ugovor ) koji omogućavati da se kakav teškoća ili obaveza izbegnuti ,1,0
posmatrati ili razmotriti na poseban način ,1,0
"ukloniti kiseonik iz nešto , u hemija . ",1,0
Lišiti hrana . ,1,0
formiranje ili deponovanje u sloj ,1,0
pokazati ili deonstrirati nešto zainteresovan publika . ,1,0
u psihijatrija mehanički i besmislen ponavljanje reč drugi osoba ( kao kod šizofrenija ) . ,1,0
koji opisivati neki stvar pomću reč koji uobičajiti označavati nešto drugi ,1,0
Venčanje koji obavljati državni službenik a ne svešteni lice . ,1,0
kretati se sa klizak pokret . ,1,0
( ugovorno prava ) reč koji se davati pristanak na uslov neki ponuda ( šta nastajati ugovor ) ,1,0
kopija koji se predstavljati kao da jesam original ,1,0
osobina neki ko jesam voljan da podariti novac ili vreme . ,1,0
osoba koji imati opšti vlast nad drugi ,1,0
AF ,1,0
mungos . ,1,0
"onaj koji sklapati ugovor , kontrakt s neki lice ili ustanova ",1,0
"ukloniti sa određenog mesto , okruženje ili iz kakav mentalan ili emocionalan raspoloženje ; preneti na nov lokacija ili prevesti u kakav drugi raspoloženje ",1,0
postati namočiti ,1,0
Neodređena količina nešto koji imati određenu vrednost . ,1,0
sok od brusnica koji jesam uvek razblažiti i zasladiti ,1,0
Aguti i ? ? ,1,0
govor mlad dete u razvoj ,1,0
hodati polako i bez neki jasan cilj . ,1,0
promeniti s jedan sistema na drugi ili s nov plan na drugi . ,1,0
Lađa koji pokretati vetar ; često imati više jarbol . ,1,0
obrazovni institucija . ,1,0
koji imati osobina da omekšavati pri zagrevanje i stvrdnjavati pri hlađenje ,1,0
onaj koji imati visok vrednost ili cena ; ,1,0
doktrina ili verovanje u postojanje bog ili bog ,1,0
Myrtaceae ; Combretaceae ; Elaeagnaceae ; Haloragidaceae ; Melastomaceae ; Lečthidaceae ; Lythraceae ; Rhizophoraceae ; Onagraceae ; Lečthidaceae ; Punicaceae ,1,0
koji pokazivati ili izazivati veselje i zadovoljstvo ,1,0
nakit koji se nositi oko zglob za ukras ,1,0
onaj koji jesam običan ; jesam konevencionalan ili konformist . ,1,0
organizacija podatak u sklad sa specifikacija slaganje ( obično za računarski obrada ) ,1,0
statistički vrednost koji karakterisati distribucija ,1,0
glas nevidljiv komentator u film ili televizijski program ,1,0
plovan ovjekat namenjen transport po voditi . ,1,0
biti koji od nekoliko nerv simpatičkog delo autonoman nervni sistema koji inerviše utroba i krvni sud . ,1,0
igra na otvoren koji se igrati na polje određenih dimenzija ,1,0
Nečije celokupan iskustvo koji određivati kako on stvar izgledati . ,1,0
"prikazivati u smešan , karikaturalan oblik ",1,0
velik vojni vežba u cilj obuka . ,1,0
koji moći da se redukovati ,1,0
